deviceId,PM2.5,lat,lon,time
7478398243,30.93147,,,2025-12-04 00:00:00
7478398243,31.34163,,,2025-12-04 00:01:00
7478398243,30.15162,,,2025-12-04 00:02:00
7478398243,30.82324,,,2025-12-04 00:03:00
7478398243,30.43972,,,2025-12-04 00:04:00
7478398243,31.12179,,,2025-12-04 00:05:00
7478398243,30.35307,,,2025-12-04 00:06:00
7478398243,29.4208,,,2025-12-04 00:07:00
7478398243,29.66935,,,2025-12-04 00:08:00
7478398243,29.7217,,,2025-12-04 00:09:00
7478398243,29.73896,,,2025-12-04 00:10:00
7478398243,31.13926,,,2025-12-04 00:11:00
7478398243,30.89571,,,2025-12-04 00:12:00
7478398243,28.68951,,,2025-12-04 00:13:00
7478398243,30.25677,,,2025-12-04 00:14:00
7478398243,30.98075,,,2025-12-04 00:15:00
7478398243,30.98075,,,2025-12-04 00:16:00
7478398243,32.88894,,,2025-12-04 00:17:00
7478398243,31.17464,,,2025-12-04 00:18:00
7478398243,31.17464,,,2025-12-04 00:19:00
7478398243,33.04334,,,2025-12-04 00:20:00
7478398243,32.65989,,,2025-12-04 00:21:00
7478398243,31.55703,,,2025-12-04 00:22:00
7478398243,31.65739,,,2025-12-04 00:23:00
7478398243,31.19271,,,2025-12-04 00:24:00
7478398243,28.82059,,,2025-12-04 00:25:00
7478398243,30.74616,,,2025-12-04 00:26:00
7478398243,28.63595,,,2025-12-04 00:27:00
7478398243,30.88191,,,2025-12-04 00:28:00
7478398243,30.18507,,,2025-12-04 00:29:00
7478398243,30.25715,,,2025-12-04 00:30:00
7478398243,28.97287,,,2025-12-04 00:31:00
7478398243,28.97287,,,2025-12-04 00:32:00
7478398243,29.31575,,,2025-12-04 00:33:00
7478398243,31.00627,,,2025-12-04 00:34:00
7478398243,29.45765,,,2025-12-04 00:35:00
7478398243,29.73714,,,2025-12-04 00:36:00
7478398243,29.31658,,,2025-12-04 00:37:00
7478398243,29.86405,,,2025-12-04 00:38:00
7478398243,29.86405,,,2025-12-04 00:39:00
7478398243,32.4604,,,2025-12-04 00:40:00
7478398243,31.52895,,,2025-12-04 00:41:00
7478398243,30.99565,,,2025-12-04 00:42:00
7478398243,31.51831,,,2025-12-04 00:43:00
7478398243,32.28101,,,2025-12-04 00:44:00
7478398243,31.12754,,,2025-12-04 00:45:00
7478398243,30.2566,,,2025-12-04 00:46:00
7478398243,31.04959,,,2025-12-04 00:47:00
7478398243,31.04959,,,2025-12-04 00:48:00
7478398243,29.99217,,,2025-12-04 00:49:00
7478398243,30.16473,,,2025-12-04 00:50:00
7478398243,28.76121,,,2025-12-04 00:51:00
7478398243,30.08994,,,2025-12-04 00:52:00
7478398243,29.98512,,,2025-12-04 00:53:00
7478398243,30.16779,,,2025-12-04 00:54:00
7478398243,30.61252,,,2025-12-04 00:55:00
7478398243,30.61252,,,2025-12-04 00:56:00
7478398243,29.01701,,,2025-12-04 00:57:00
7478398243,29.71417,,,2025-12-04 00:58:00
7478398243,30.84345,,,2025-12-04 00:59:00
7478398243,30.65064,,,2025-12-04 01:00:00
7478398243,28.57805,,,2025-12-04 01:01:00
7478398243,28.56781,,,2025-12-04 01:02:00
7478398243,29.21224,,,2025-12-04 01:03:00
7478398243,27.77943,,,2025-12-04 01:04:00
7478398243,28.2014,,,2025-12-04 01:05:00
7478398243,28.2014,,,2025-12-04 01:06:00
7478398243,31.00262,,,2025-12-04 01:07:00
7478398243,27.95795,,,2025-12-04 01:08:00
7478398243,27.81793,,,2025-12-04 01:09:00
7478398243,29.24492,,,2025-12-04 01:10:00
7478398243,29.54735,,,2025-12-04 01:11:00
7478398243,26.68387,,,2025-12-04 01:12:00
7478398243,29.09962,,,2025-12-04 01:13:00
7478398243,29.22358,,,2025-12-04 01:14:00
7478398243,29.08576,,,2025-12-04 01:15:00
7478398243,30.12152,,,2025-12-04 01:16:00
7478398243,28.55082,,,2025-12-04 01:17:00
7478398243,29.79885,,,2025-12-04 01:18:00
7478398243,27.37491,,,2025-12-04 01:19:00
7478398243,29.71057,,,2025-12-04 01:20:00
7478398243,29.35112,,,2025-12-04 01:21:00
7478398243,29.93976,,,2025-12-04 01:22:00
7478398243,29.93976,,,2025-12-04 01:23:00
7478398243,28.59498,,,2025-12-04 01:24:00
7478398243,28.59498,,,2025-12-04 01:25:00
7478398243,30.69605,,,2025-12-04 01:26:00
7478398243,30.69605,,,2025-12-04 01:27:00
7478398243,29.33968,,,2025-12-04 01:28:00
7478398243,29.09389,,,2025-12-04 01:29:00
7478398243,29.43232,,,2025-12-04 01:30:00
7478398243,29.28328,,,2025-12-04 01:31:00
7478398243,28.91849,,,2025-12-04 01:32:00
7478398243,30.0292,,,2025-12-04 01:33:00
7478398243,27.88416,,,2025-12-04 01:34:00
7478398243,29.28414,,,2025-12-04 01:35:00
7478398243,28.76158,,,2025-12-04 01:36:00
7478398243,28.93575,,,2025-12-04 01:37:00
7478398243,29.03446,,,2025-12-04 01:38:00
7478398243,28.88122,,,2025-12-04 01:39:00
7478398243,28.88122,,,2025-12-04 01:40:00
7478398243,28.29334,,,2025-12-04 01:41:00
7478398243,28.49425,,,2025-12-04 01:42:00
7478398243,28.90076,,,2025-12-04 01:43:00
7478398243,27.86901,,,2025-12-04 01:44:00
7478398243,28.09959,,,2025-12-04 01:45:00
7478398243,27.18454,,,2025-12-04 01:46:00
7478398243,27.49637,,,2025-12-04 01:47:00
7478398243,27.613,,,2025-12-04 01:48:00
7478398243,28.41913,,,2025-12-04 01:49:00
7478398243,27.67445,,,2025-12-04 01:50:00
7478398243,28.06872,,,2025-12-04 01:51:00
7478398243,28.80689,,,2025-12-04 01:52:00
7478398243,29.22519,,,2025-12-04 01:53:00
7478398243,27.51637,,,2025-12-04 01:54:00
7478398243,27.7439,,,2025-12-04 01:55:00
7478398243,28.30019,,,2025-12-04 01:56:00
7478398243,27.29507,,,2025-12-04 01:57:00
7478398243,27.67262,,,2025-12-04 01:58:00
7478398243,26.66503,,,2025-12-04 01:59:00
7478398243,26.75714,,,2025-12-04 02:00:00
7478398243,26.75714,,,2025-12-04 02:01:00
7478398243,28.17445,,,2025-12-04 02:02:00
7478398243,28.17445,,,2025-12-04 02:03:00
7478398243,27.75801,,,2025-12-04 02:04:00
7478398243,28.75508,,,2025-12-04 02:05:00
7478398243,28.75508,,,2025-12-04 02:06:00
7478398243,27.67995,,,2025-12-04 02:07:00
7478398243,28.30937,,,2025-12-04 02:08:00
7478398243,28.84329,,,2025-12-04 02:09:00
7478398243,28.8055,,,2025-12-04 02:10:00
7478398243,28.3841,,,2025-12-04 02:11:00
7478398243,28.27343,,,2025-12-04 02:12:00
7478398243,27.08714,,,2025-12-04 02:13:00
7478398243,28.91732,,,2025-12-04 02:14:00
7478398243,27.11889,,,2025-12-04 02:15:00
7478398243,27.55197,,,2025-12-04 02:16:00
7478398243,29.22456,,,2025-12-04 02:17:00
7478398243,28.50776,,,2025-12-04 02:18:00
7478398243,29.18328,,,2025-12-04 02:19:00
7478398243,30.73944,,,2025-12-04 02:20:00
7478398243,30.73944,,,2025-12-04 02:21:00
7478398243,32.73672,,,2025-12-04 02:22:00
7478398243,38.35354,,,2025-12-04 02:23:00
7478398243,37.91572,,,2025-12-04 02:24:00
7478398243,37.7011,,,2025-12-04 02:25:00
7478398243,36.40125,,,2025-12-04 02:26:00
7478398243,35.02584,,,2025-12-04 02:27:00
7478398243,37.04484,,,2025-12-04 02:28:00
7478398243,35.72189,,,2025-12-04 02:29:00
7478398243,33.72201,,,2025-12-04 02:30:00
7478398243,32.68392,,,2025-12-04 02:31:00
7478398243,31.74238,,,2025-12-04 02:32:00
7478398243,30.03611,,,2025-12-04 02:33:00
7478398243,29.82124,,,2025-12-04 02:34:00
7478398243,30.52997,,,2025-12-04 02:35:00
7478398243,28.70987,,,2025-12-04 02:36:00
7478398243,30.89798,,,2025-12-04 02:37:00
7478398243,28.49951,,,2025-12-04 02:38:00
7478398243,28.7255,,,2025-12-04 02:39:00
7478398243,28.7255,,,2025-12-04 02:40:00
7478398243,30.01531,,,2025-12-04 02:41:00
7478398243,29.58654,,,2025-12-04 02:42:00
7478398243,32.29811,,,2025-12-04 02:43:00
7478398243,31.91971,,,2025-12-04 02:44:00
7478398243,29.50474,,,2025-12-04 02:45:00
7478398243,30.28352,,,2025-12-04 02:46:00
7478398243,30.65339,,,2025-12-04 02:47:00
7478398243,29.31745,,,2025-12-04 02:48:00
7478398243,28.02137,,,2025-12-04 02:49:00
7478398243,26.82508,,,2025-12-04 02:50:00
7478398243,27.40452,,,2025-12-04 02:51:00
7478398243,27.40452,,,2025-12-04 02:52:00
7478398243,28.67486,,,2025-12-04 02:53:00
7478398243,28.37158,,,2025-12-04 02:54:00
7478398243,29.6237,,,2025-12-04 02:55:00
7478398243,30.08171,,,2025-12-04 02:56:00
7478398243,29.71181,,,2025-12-04 02:57:00
7478398243,32.29199,,,2025-12-04 02:58:00
7478398243,30.91461,,,2025-12-04 02:59:00
7478398243,30.41184,,,2025-12-04 03:00:00
7478398243,32.00486,,,2025-12-04 03:01:00
7478398243,31.50878,,,2025-12-04 03:02:00
7478398243,31.50878,,,2025-12-04 03:03:00
7478398243,31.63464,,,2025-12-04 03:04:00
