deviceId,PM2.5,lat,lon,time
9106614444,26.57127,,,2025-12-04 00:00:00
9106614444,24.89727,,,2025-12-04 00:01:00
9106614444,25.45527,,,2025-12-04 00:02:00
9106614444,25.38096,,,2025-12-04 00:03:00
9106614444,23.70696,,,2025-12-04 00:04:00
9106614444,23.78127,,,2025-12-04 00:05:00
9106614444,24.89727,,,2025-12-04 00:06:00
9106614444,24.33927,,,2025-12-04 00:07:00
9106614444,23.70696,,,2025-12-04 00:08:00
9106614444,24.26496,,,2025-12-04 00:09:00
9106614444,25.38096,,,2025-12-04 00:10:00
9106614444,24.26496,,,2025-12-04 00:11:00
9106614444,24.19066,,,2025-12-04 00:12:00
9106614444,23.63266,,,2025-12-04 00:13:00
9106614444,24.74866,,,2025-12-04 00:14:00
9106614444,23.63266,,,2025-12-04 00:15:00
9106614444,23.07466,,,2025-12-04 00:16:00
9106614444,23.07466,,,2025-12-04 00:17:00
9106614444,23.63266,,,2025-12-04 00:18:00
9106614444,22.33086,,,2025-12-04 00:19:00
9106614444,23.07466,,,2025-12-04 00:20:00
9106614444,24.11636,,,2025-12-04 00:21:00
9106614444,24.19066,,,2025-12-04 00:22:00
9106614444,23.63266,,,2025-12-04 00:23:00
9106614444,23.07466,,,2025-12-04 00:24:00
9106614444,23.00036,,,2025-12-04 00:25:00
9106614444,23.00036,,,2025-12-04 00:26:00
9106614444,22.85768,,,2025-12-04 00:27:00
9106614444,22.85768,,,2025-12-04 00:28:00
9106614444,23.55836,,,2025-12-04 00:29:00
9106614444,22.85768,,,2025-12-04 00:30:00
9106614444,23.00036,,,2025-12-04 00:31:00
9106614444,23.00036,,,2025-12-04 00:32:00
9106614444,24.11636,,,2025-12-04 00:33:00
9106614444,23.55836,,,2025-12-04 00:34:00
9106614444,22.85768,,,2025-12-04 00:35:00
9106614444,23.55836,,,2025-12-04 00:36:00
9106614444,23.00036,,,2025-12-04 00:37:00
9106614444,22.81113,,,2025-12-04 00:38:00
9106614444,22.81113,,,2025-12-04 00:39:00
9106614444,23.40345,,,2025-12-04 00:40:00
9106614444,22.84545,,,2025-12-04 00:41:00
9106614444,22.7004,,,2025-12-04 00:42:00
9106614444,22.7004,,,2025-12-04 00:43:00
9106614444,22.7004,,,2025-12-04 00:44:00
9106614444,22.7004,,,2025-12-04 00:45:00
9106614444,22.91975,,,2025-12-04 00:46:00
9106614444,22.84545,,,2025-12-04 00:47:00
9106614444,22.7004,,,2025-12-04 00:48:00
9106614444,22.7004,,,2025-12-04 00:49:00
9106614444,23.40345,,,2025-12-04 00:50:00
9106614444,22.1094,,,2025-12-04 00:51:00
9106614444,22.7004,,,2025-12-04 00:52:00
9106614444,23.96145,,,2025-12-04 00:53:00
9106614444,22.7004,,,2025-12-04 00:54:00
9106614444,23.96145,,,2025-12-04 00:55:00
9106614444,23.96145,,,2025-12-04 00:56:00
9106614444,22.84545,,,2025-12-04 00:57:00
9106614444,23.40345,,,2025-12-04 00:58:00
9106614444,22.84545,,,2025-12-04 00:59:00
9106614444,23.40345,,,2025-12-04 01:00:00
9106614444,22.84545,,,2025-12-04 01:01:00
9106614444,22.84545,,,2025-12-04 01:02:00
9106614444,22.1094,,,2025-12-04 01:03:00
9106614444,22.84545,,,2025-12-04 01:04:00
9106614444,22.7004,,,2025-12-04 01:05:00
9106614444,22.7004,,,2025-12-04 01:06:00
9106614444,22.7004,,,2025-12-04 01:07:00
9106614444,22.1094,,,2025-12-04 01:08:00
9106614444,22.7004,,,2025-12-04 01:09:00
9106614444,22.84545,,,2025-12-04 01:10:00
9106614444,22.84545,,,2025-12-04 01:11:00
9106614444,22.63623,,,2025-12-04 01:12:00
9106614444,23.32914,,,2025-12-04 01:13:00
9106614444,22.7004,,,2025-12-04 01:14:00
9106614444,22.63623,,,2025-12-04 01:15:00
9106614444,22.63623,,,2025-12-04 01:16:00
9106614444,22.77114,,,2025-12-04 01:17:00
9106614444,22.04523,,,2025-12-04 01:18:00
9106614444,22.04523,,,2025-12-04 01:19:00
9106614444,21.45423,,,2025-12-04 01:20:00
9106614444,22.63623,,,2025-12-04 01:21:00
9106614444,23.32914,,,2025-12-04 01:22:00
9106614444,23.32914,,,2025-12-04 01:23:00
9106614444,22.77114,,,2025-12-04 01:24:00
9106614444,22.04523,,,2025-12-04 01:25:00
9106614444,22.63623,,,2025-12-04 01:26:00
9106614444,22.63623,,,2025-12-04 01:27:00
9106614444,22.04523,,,2025-12-04 01:28:00
9106614444,22.04523,,,2025-12-04 01:29:00
9106614444,22.63623,,,2025-12-04 01:30:00
9106614444,21.45423,,,2025-12-04 01:31:00
9106614444,22.04523,,,2025-12-04 01:32:00
9106614444,22.77114,,,2025-12-04 01:33:00
9106614444,22.04523,,,2025-12-04 01:34:00
9106614444,22.63623,,,2025-12-04 01:35:00
9106614444,22.63623,,,2025-12-04 01:36:00
9106614444,22.04523,,,2025-12-04 01:37:00
9106614444,22.63623,,,2025-12-04 01:38:00
9106614444,21.45423,,,2025-12-04 01:39:00
9106614444,22.04523,,,2025-12-04 01:40:00
9106614444,23.32914,,,2025-12-04 01:41:00
9106614444,22.04523,,,2025-12-04 01:42:00
9106614444,22.57205,,,2025-12-04 01:43:00
9106614444,21.98105,,,2025-12-04 01:44:00
9106614444,21.39005,,,2025-12-04 01:45:00
9106614444,21.39005,,,2025-12-04 01:46:00
9106614444,22.57205,,,2025-12-04 01:47:00
9106614444,22.57205,,,2025-12-04 01:48:00
9106614444,22.57205,,,2025-12-04 01:49:00
9106614444,22.57205,,,2025-12-04 01:50:00
9106614444,22.57205,,,2025-12-04 01:51:00
9106614444,22.57205,,,2025-12-04 01:52:00
9106614444,22.69684,,,2025-12-04 01:53:00
9106614444,22.57205,,,2025-12-04 01:54:00
9106614444,22.57205,,,2025-12-04 01:55:00
9106614444,21.91687,,,2025-12-04 01:56:00
9106614444,22.50787,,,2025-12-04 01:57:00
9106614444,22.57205,,,2025-12-04 01:58:00
9106614444,22.57205,,,2025-12-04 01:59:00
9106614444,22.50787,,,2025-12-04 02:00:00
9106614444,22.57205,,,2025-12-04 02:01:00
9106614444,21.98105,,,2025-12-04 02:02:00
9106614444,22.57205,,,2025-12-04 02:03:00
9106614444,21.98105,,,2025-12-04 02:04:00
9106614444,22.57205,,,2025-12-04 02:05:00
9106614444,23.25484,,,2025-12-04 02:06:00
9106614444,22.57205,,,2025-12-04 02:07:00
9106614444,22.57205,,,2025-12-04 02:08:00
9106614444,22.57205,,,2025-12-04 02:09:00
9106614444,22.57205,,,2025-12-04 02:10:00
9106614444,22.50787,,,2025-12-04 02:11:00
9106614444,21.32587,,,2025-12-04 02:12:00
9106614444,21.32587,,,2025-12-04 02:13:00
9106614444,21.32587,,,2025-12-04 02:14:00
9106614444,22.50787,,,2025-12-04 02:15:00
9106614444,22.50787,,,2025-12-04 02:16:00
9106614444,22.50787,,,2025-12-04 02:17:00
9106614444,21.91687,,,2025-12-04 02:18:00
9106614444,22.62254,,,2025-12-04 02:19:00
9106614444,21.32587,,,2025-12-04 02:20:00
9106614444,21.32587,,,2025-12-04 02:21:00
9106614444,23.18054,,,2025-12-04 02:22:00
9106614444,22.50787,,,2025-12-04 02:23:00
9106614444,22.62254,,,2025-12-04 02:24:00
9106614444,23.18054,,,2025-12-04 02:25:00
9106614444,21.91687,,,2025-12-04 02:26:00
9106614444,21.91687,,,2025-12-04 02:27:00
9106614444,21.32587,,,2025-12-04 02:28:00
9106614444,22.62254,,,2025-12-04 02:29:00
9106614444,21.32587,,,2025-12-04 02:30:00
9106614444,21.32587,,,2025-12-04 02:31:00
9106614444,22.54824,,,2025-12-04 02:32:00
9106614444,21.8527,,,2025-12-04 02:33:00
9106614444,21.8527,,,2025-12-04 02:34:00
9106614444,21.91687,,,2025-12-04 02:35:00
9106614444,21.98105,,,2025-12-04 02:36:00
9106614444,21.98105,,,2025-12-04 02:37:00
9106614444,21.98105,,,2025-12-04 02:38:00
