deviceId,PM2.5,lat,lon,time
7481993385,20.96797,,,2025-12-04 00:00:00
7481993385,21.06785,,,2025-12-04 00:01:00
7481993385,21.09113,,,2025-12-04 00:02:00
7481993385,21.98788,,,2025-12-04 00:03:00
7481993385,20.99124,,,2025-12-04 00:04:00
7481993385,20.99124,,,2025-12-04 00:05:00
7481993385,22.07031,,,2025-12-04 00:06:00
7481993385,18.94464,,,2025-12-04 00:07:00
7481993385,20.99706,,,2025-12-04 00:08:00
7481993385,21.80557,,,2025-12-04 00:09:00
7481993385,20.99706,,,2025-12-04 00:10:00
7481993385,19.84721,,,2025-12-04 00:11:00
7481993385,19.99461,,,2025-12-04 00:12:00
7481993385,20.90882,,,2025-12-04 00:13:00
7481993385,21.95297,,,2025-12-04 00:14:00
7481993385,20.97379,,,2025-12-04 00:15:00
7481993385,20.97379,,,2025-12-04 00:16:00
7481993385,20.142,,,2025-12-04 00:17:00
7481993385,19.91218,,,2025-12-04 00:18:00
7481993385,19.91218,,,2025-12-04 00:19:00
7481993385,19.96551,,,2025-12-04 00:20:00
7481993385,19.96551,,,2025-12-04 00:21:00
7481993385,20.06539,,,2025-12-04 00:22:00
7481993385,20.68482,,,2025-12-04 00:23:00
7481993385,18.84476,,,2025-12-04 00:24:00
7481993385,18.84476,,,2025-12-04 00:25:00
7481993385,21.05039,,,2025-12-04 00:26:00
7481993385,20.97379,,,2025-12-04 00:27:00
7481993385,19.77061,,,2025-12-04 00:28:00
7481993385,19.67654,,,2025-12-04 00:29:00
7481993385,19.83557,,,2025-12-04 00:30:00
7481993385,19.90054,,,2025-12-04 00:31:00
7481993385,19.90054,,,2025-12-04 00:32:00
7481993385,20.05375,,,2025-12-04 00:33:00
7481993385,19.75897,,,2025-12-04 00:34:00
7481993385,20.05957,,,2025-12-04 00:35:00
7481993385,19.74151,,,2025-12-04 00:36:00
7481993385,19.74151,,,2025-12-04 00:37:00
7481993385,19.83557,,,2025-12-04 00:38:00
7481993385,19.83557,,,2025-12-04 00:39:00
7481993385,19.90636,,,2025-12-04 00:40:00
7481993385,19.90636,,,2025-12-04 00:41:00
7481993385,18.8273,,,2025-12-04 00:42:00
7481993385,19.90636,,,2025-12-04 00:43:00
7481993385,19.81812,,,2025-12-04 00:44:00
7481993385,20.66736,,,2025-12-04 00:45:00
7481993385,20.82057,,,2025-12-04 00:46:00
7481993385,19.82976,,,2025-12-04 00:47:00
