deviceId,PM2.5,lat,lon,time
9029912933,19.07163,,,2025-12-04 00:00:00
9029912933,18.08663,,,2025-12-04 00:01:00
9029912933,18.08663,,,2025-12-04 00:02:00
9029912933,18.08663,,,2025-12-04 00:03:00
9029912933,18.02748,,,2025-12-04 00:04:00
9029912933,18.02748,,,2025-12-04 00:05:00
9029912933,19.99748,,,2025-12-04 00:06:00
9029912933,18.02748,,,2025-12-04 00:07:00
9029912933,19.99748,,,2025-12-04 00:08:00
9029912933,18.02748,,,2025-12-04 00:09:00
9029912933,18.02748,,,2025-12-04 00:10:00
9029912933,17.04248,,,2025-12-04 00:11:00
9029912933,19.01248,,,2025-12-04 00:12:00
9029912933,17.04248,,,2025-12-04 00:13:00
9029912933,17.04248,,,2025-12-04 00:14:00
9029912933,18.02748,,,2025-12-04 00:15:00
9029912933,18.02748,,,2025-12-04 00:16:00
9029912933,18.02748,,,2025-12-04 00:17:00
9029912933,19.01248,,,2025-12-04 00:18:00
9029912933,19.01248,,,2025-12-04 00:19:00
9029912933,17.04248,,,2025-12-04 00:20:00
9029912933,19.01248,,,2025-12-04 00:21:00
9029912933,19.99748,,,2025-12-04 00:22:00
9029912933,20.92333,,,2025-12-04 00:23:00
9029912933,19.99748,,,2025-12-04 00:24:00
9029912933,19.01248,,,2025-12-04 00:25:00
9029912933,19.99748,,,2025-12-04 00:26:00
9029912933,19.01248,,,2025-12-04 00:27:00
9029912933,19.01248,,,2025-12-04 00:28:00
9029912933,19.01248,,,2025-12-04 00:29:00
9029912933,18.95333,,,2025-12-04 00:30:00
9029912933,18.95333,,,2025-12-04 00:31:00
9029912933,18.95333,,,2025-12-04 00:32:00
9029912933,19.93833,,,2025-12-04 00:33:00
9029912933,19.93833,,,2025-12-04 00:34:00
9029912933,19.93833,,,2025-12-04 00:35:00
9029912933,19.93833,,,2025-12-04 00:36:00
9029912933,19.93833,,,2025-12-04 00:37:00
9029912933,19.93833,,,2025-12-04 00:38:00
9029912933,19.93833,,,2025-12-04 00:39:00
9029912933,18.95333,,,2025-12-04 00:40:00
9029912933,16.98333,,,2025-12-04 00:41:00
9029912933,17.96833,,,2025-12-04 00:42:00
9029912933,19.93833,,,2025-12-04 00:43:00
9029912933,19.93833,,,2025-12-04 00:44:00
9029912933,20.92333,,,2025-12-04 00:45:00
9029912933,18.89418,,,2025-12-04 00:46:00
9029912933,20.86418,,,2025-12-04 00:47:00
9029912933,20.86418,,,2025-12-04 00:48:00
9029912933,18.89418,,,2025-12-04 00:49:00
9029912933,17.90918,,,2025-12-04 00:50:00
9029912933,18.89418,,,2025-12-04 00:51:00
9029912933,18.89418,,,2025-12-04 00:52:00
9029912933,18.89418,,,2025-12-04 00:53:00
9029912933,19.93833,,,2025-12-04 00:54:00
9029912933,18.95333,,,2025-12-04 00:55:00
9029912933,18.95333,,,2025-12-04 00:56:00
9029912933,19.93833,,,2025-12-04 00:57:00
9029912933,18.95333,,,2025-12-04 00:58:00
9029912933,19.93833,,,2025-12-04 00:59:00
9029912933,19.87918,,,2025-12-04 01:00:00
9029912933,19.87918,,,2025-12-04 01:01:00
9029912933,18.89418,,,2025-12-04 01:02:00
9029912933,20.86418,,,2025-12-04 01:03:00
9029912933,20.86418,,,2025-12-04 01:04:00
9029912933,18.89418,,,2025-12-04 01:05:00
9029912933,18.89418,,,2025-12-04 01:06:00
9029912933,18.89418,,,2025-12-04 01:07:00
9029912933,18.89418,,,2025-12-04 01:08:00
9029912933,18.89418,,,2025-12-04 01:09:00
9029912933,17.90918,,,2025-12-04 01:10:00
9029912933,18.89418,,,2025-12-04 01:11:00
9029912933,16.92418,,,2025-12-04 01:12:00
9029912933,16.92418,,,2025-12-04 01:13:00
9029912933,16.92418,,,2025-12-04 01:14:00
9029912933,18.89418,,,2025-12-04 01:15:00
9029912933,18.89418,,,2025-12-04 01:16:00
9029912933,18.89418,,,2025-12-04 01:17:00
9029912933,17.90918,,,2025-12-04 01:18:00
9029912933,17.90918,,,2025-12-04 01:19:00
9029912933,18.89418,,,2025-12-04 01:20:00
9029912933,17.90918,,,2025-12-04 01:21:00
9029912933,18.89418,,,2025-12-04 01:22:00
9029912933,18.89418,,,2025-12-04 01:23:00
9029912933,19.87918,,,2025-12-04 01:24:00
9029912933,19.87918,,,2025-12-04 01:25:00
9029912933,18.95333,,,2025-12-04 01:26:00
9029912933,18.95333,,,2025-12-04 01:27:00
9029912933,18.89418,,,2025-12-04 01:28:00
9029912933,17.90918,,,2025-12-04 01:29:00
9029912933,16.92418,,,2025-12-04 01:30:00
9029912933,16.92418,,,2025-12-04 01:31:00
9029912933,17.90918,,,2025-12-04 01:32:00
9029912933,16.92418,,,2025-12-04 01:33:00
9029912933,16.92418,,,2025-12-04 01:34:00
9029912933,17.90918,,,2025-12-04 01:35:00
9029912933,17.90918,,,2025-12-04 01:36:00
9029912933,18.89418,,,2025-12-04 01:37:00
9029912933,17.90918,,,2025-12-04 01:38:00
9029912933,18.89418,,,2025-12-04 01:39:00
9029912933,18.89418,,,2025-12-04 01:40:00
9029912933,20.80504,,,2025-12-04 01:41:00
9029912933,20.80504,,,2025-12-04 01:42:00
9029912933,19.82004,,,2025-12-04 01:43:00
9029912933,19.82004,,,2025-12-04 01:44:00
9029912933,19.82004,,,2025-12-04 01:45:00
9029912933,19.82004,,,2025-12-04 01:46:00
9029912933,19.82004,,,2025-12-04 01:47:00
9029912933,19.82004,,,2025-12-04 01:48:00
9029912933,20.80504,,,2025-12-04 01:49:00
9029912933,23.76004,,,2025-12-04 01:50:00
9029912933,20.80504,,,2025-12-04 01:51:00
9029912933,20.80504,,,2025-12-04 01:52:00
9029912933,20.7934,,,2025-12-04 01:53:00
9029912933,21.7784,,,2025-12-04 01:54:00
9029912933,21.79004,,,2025-12-04 01:55:00
9029912933,20.80504,,,2025-12-04 01:56:00
9029912933,20.80504,,,2025-12-04 01:57:00
9029912933,19.81422,,,2025-12-04 01:58:00
9029912933,18.74775,,,2025-12-04 01:59:00
9029912933,20.71193,,,2025-12-04 02:00:00
9029912933,20.71193,,,2025-12-04 02:01:00
9029912933,17.75693,,,2025-12-04 02:02:00
9029912933,17.75693,,,2025-12-04 02:03:00
9029912933,18.74193,,,2025-12-04 02:04:00
9029912933,17.75693,,,2025-12-04 02:05:00
9029912933,17.75693,,,2025-12-04 02:06:00
9029912933,19.66778,,,2025-12-04 02:07:00
9029912933,19.66778,,,2025-12-04 02:08:00
9029912933,18.68278,,,2025-12-04 02:09:00
9029912933,21.63778,,,2025-12-04 02:10:00
9029912933,20.65278,,,2025-12-04 02:11:00
9029912933,20.65278,,,2025-12-04 02:12:00
9029912933,19.66778,,,2025-12-04 02:13:00
9029912933,19.66778,,,2025-12-04 02:14:00
9029912933,20.65278,,,2025-12-04 02:15:00
9029912933,19.66778,,,2025-12-04 02:16:00
9029912933,18.68278,,,2025-12-04 02:17:00
9029912933,19.66778,,,2025-12-04 02:18:00
9029912933,21.63778,,,2025-12-04 02:19:00
9029912933,19.66778,,,2025-12-04 02:20:00
9029912933,19.66778,,,2025-12-04 02:21:00
9029912933,19.66778,,,2025-12-04 02:22:00
9029912933,20.65278,,,2025-12-04 02:23:00
9029912933,20.67606,,,2025-12-04 02:24:00
9029912933,21.79004,,,2025-12-04 02:25:00
9029912933,19.82004,,,2025-12-04 02:26:00
9029912933,19.76089,,,2025-12-04 02:27:00
9029912933,17.77343,,,2025-12-04 02:28:00
9029912933,17.77925,,,2025-12-04 02:29:00
9029912933,17.76179,,,2025-12-04 02:30:00
9029912933,19.66778,,,2025-12-04 02:31:00
9029912933,18.68278,,,2025-12-04 02:32:00
9029912933,18.70024,,,2025-12-04 02:33:00
9029912933,18.68278,,,2025-12-04 02:34:00
9029912933,19.68524,,,2025-12-04 02:35:00
9029912933,19.66778,,,2025-12-04 02:36:00
9029912933,21.66688,,,2025-12-04 02:37:00
9029912933,22.62278,,,2025-12-04 02:38:00
9029912933,20.65278,,,2025-12-04 02:39:00
9029912933,20.65278,,,2025-12-04 02:40:00
9029912933,19.66778,,,2025-12-04 02:41:00
9029912933,19.66778,,,2025-12-04 02:42:00
9029912933,19.66778,,,2025-12-04 02:43:00
9029912933,17.7036,,,2025-12-04 02:44:00
9029912933,19.6736,,,2025-12-04 02:45:00
9029912933,18.71188,,,2025-12-04 02:46:00
9029912933,17.7327,,,2025-12-04 02:47:00
9029912933,19.68524,,,2025-12-04 02:48:00
9029912933,20.6586,,,2025-12-04 02:49:00
9029912933,21.59027,,,2025-12-04 02:50:00
9029912933,21.61937,,,2025-12-04 02:51:00
9029912933,21.61937,,,2025-12-04 02:52:00
9029912933,20.70515,,,2025-12-04 02:53:00
9029912933,19.73179,,,2025-12-04 02:54:00
9029912933,20.74589,,,2025-12-04 02:55:00
9029912933,19.76089,,,2025-12-04 02:56:00
9029912933,21.73089,,,2025-12-04 02:57:00
9029912933,21.73089,,,2025-12-04 02:58:00
9029912933,22.71589,,,2025-12-04 02:59:00
9029912933,21.73089,,,2025-12-04 03:00:00
9029912933,20.74589,,,2025-12-04 03:01:00
9029912933,20.74589,,,2025-12-04 03:02:00
9029912933,20.74589,,,2025-12-04 03:03:00
9029912933,19.76089,,,2025-12-04 03:04:00
9029912933,18.71674,,,2025-12-04 03:05:00
9029912933,19.70174,,,2025-12-04 03:06:00
9029912933,19.70174,,,2025-12-04 03:07:00
9029912933,18.7051,,,2025-12-04 03:08:00
9029912933,18.7051,,,2025-12-04 03:09:00
9029912933,18.7051,,,2025-12-04 03:10:00
9029912933,18.7051,,,2025-12-04 03:11:00
9029912933,17.73174,,,2025-12-04 03:12:00
9029912933,18.71674,,,2025-12-04 03:13:00
9029912933,18.71674,,,2025-12-04 03:14:00
9029912933,20.66346,,,2025-12-04 03:15:00
9029912933,21.6601,,,2025-12-04 03:16:00
9029912933,20.68674,,,2025-12-04 03:17:00
9029912933,20.68674,,,2025-12-04 03:18:00
9029912933,19.70174,,,2025-12-04 03:19:00
9029912933,20.68674,,,2025-12-04 03:20:00
9029912933,22.65674,,,2025-12-04 03:21:00
9029912933,20.6751,,,2025-12-04 03:22:00
9029912933,20.646,,,2025-12-04 03:23:00
9029912933,20.646,,,2025-12-04 03:24:00
9029912933,21.66592,,,2025-12-04 03:25:00
9029912933,21.73089,,,2025-12-04 03:26:00
9029912933,20.74589,,,2025-12-04 03:27:00
9029912933,20.74589,,,2025-12-04 03:28:00
9029912933,19.70174,,,2025-12-04 03:29:00
9029912933,21.67174,,,2025-12-04 03:30:00
9029912933,20.68674,,,2025-12-04 03:31:00
9029912933,22.65674,,,2025-12-04 03:32:00
9029912933,21.67174,,,2025-12-04 03:33:00
9029912933,18.71674,,,2025-12-04 03:34:00
9029912933,18.71674,,,2025-12-04 03:35:00
9029912933,20.68674,,,2025-12-04 03:36:00
9029912933,20.68674,,,2025-12-04 03:37:00
9029912933,20.68674,,,2025-12-04 03:38:00
9029912933,20.68674,,,2025-12-04 03:39:00
9029912933,20.68674,,,2025-12-04 03:40:00
9029912933,22.65674,,,2025-12-04 03:41:00
9029912933,20.68674,,,2025-12-04 03:42:00
9029912933,18.71674,,,2025-12-04 03:43:00
9029912933,19.70174,,,2025-12-04 03:44:00
9029912933,19.70174,,,2025-12-04 03:45:00
9029912933,20.68674,,,2025-12-04 03:46:00
9029912933,21.67174,,,2025-12-04 03:47:00
9029912933,21.67174,,,2025-12-04 03:48:00
9029912933,20.68674,,,2025-12-04 03:49:00
9029912933,21.67174,,,2025-12-04 03:50:00
9029912933,20.68674,,,2025-12-04 03:51:00
9029912933,19.70174,,,2025-12-04 03:52:00
9029912933,19.70174,,,2025-12-04 03:53:00
9029912933,19.70174,,,2025-12-04 03:54:00
9029912933,20.74589,,,2025-12-04 03:55:00
9029912933,18.77589,,,2025-12-04 03:56:00
