deviceId,PM2.5,lat,lon,time
9366673842,31.96317,,,2025-12-04 00:00:00
9366673842,31.93028,,,2025-12-04 00:01:00
9366673842,31.37795,,,2025-12-04 00:02:00
9366673842,30.60323,,,2025-12-04 00:03:00
9366673842,32.03625,,,2025-12-04 00:04:00
9366673842,32.03625,,,2025-12-04 00:05:00
9366673842,31.96317,,,2025-12-04 00:06:00
9366673842,32.71017,,,2025-12-04 00:07:00
9366673842,31.96317,,,2025-12-04 00:08:00
9366673842,34.95117,,,2025-12-04 00:09:00
9366673842,31.96317,,,2025-12-04 00:10:00
9366673842,31.93028,,,2025-12-04 00:11:00
9366673842,29.41928,,,2025-12-04 00:12:00
9366673842,31.09328,,,2025-12-04 00:13:00
9366673842,31.21617,,,2025-12-04 00:14:00
9366673842,31.09328,,,2025-12-04 00:15:00
9366673842,31.09328,,,2025-12-04 00:16:00
9366673842,30.25628,,,2025-12-04 00:17:00
9366673842,28.58228,,,2025-12-04 00:18:00
9366673842,28.58228,,,2025-12-04 00:19:00
9366673842,27.74528,,,2025-12-04 00:20:00
9366673842,26.90828,,,2025-12-04 00:21:00
9366673842,26.90828,,,2025-12-04 00:22:00
9366673842,30.25628,,,2025-12-04 00:23:00
9366673842,26.90828,,,2025-12-04 00:24:00
9366673842,26.90828,,,2025-12-04 00:25:00
9366673842,31.02479,,,2025-12-04 00:26:00
9366673842,31.02479,,,2025-12-04 00:27:00
9366673842,30.18779,,,2025-12-04 00:28:00
9366673842,30.18779,,,2025-12-04 00:29:00
9366673842,28.51379,,,2025-12-04 00:30:00
9366673842,27.74528,,,2025-12-04 00:31:00
9366673842,27.74528,,,2025-12-04 00:32:00
9366673842,29.41928,,,2025-12-04 00:33:00
9366673842,28.58228,,,2025-12-04 00:34:00
9366673842,28.51379,,,2025-12-04 00:35:00
9366673842,29.35079,,,2025-12-04 00:36:00
9366673842,29.35079,,,2025-12-04 00:37:00
9366673842,30.39609,,,2025-12-04 00:38:00
9366673842,30.39609,,,2025-12-04 00:39:00
9366673842,33.38409,,,2025-12-04 00:40:00
9366673842,31.89009,,,2025-12-04 00:41:00
9366673842,33.38409,,,2025-12-04 00:42:00
9366673842,33.38409,,,2025-12-04 00:43:00
9366673842,34.13109,,,2025-12-04 00:44:00
9366673842,34.87809,,,2025-12-04 00:45:00
9366673842,33.38409,,,2025-12-04 00:46:00
9366673842,34.13109,,,2025-12-04 00:47:00
9366673842,34.13109,,,2025-12-04 00:48:00
9366673842,33.38409,,,2025-12-04 00:49:00
9366673842,31.89009,,,2025-12-04 00:50:00
9366673842,31.89009,,,2025-12-04 00:51:00
9366673842,33.38409,,,2025-12-04 00:52:00
9366673842,31.89009,,,2025-12-04 00:53:00
9366673842,31.14309,,,2025-12-04 00:54:00
9366673842,31.86179,,,2025-12-04 00:55:00
9366673842,31.86179,,,2025-12-04 00:56:00
9366673842,29.35079,,,2025-12-04 00:57:00
9366673842,31.14309,,,2025-12-04 00:58:00
9366673842,30.39609,,,2025-12-04 00:59:00
9366673842,31.86179,,,2025-12-04 01:00:00
9366673842,28.51379,,,2025-12-04 01:01:00
9366673842,29.35079,,,2025-12-04 01:02:00
9366673842,29.35079,,,2025-12-04 01:03:00
9366673842,27.67679,,,2025-12-04 01:04:00
9366673842,28.51379,,,2025-12-04 01:05:00
9366673842,28.51379,,,2025-12-04 01:06:00
9366673842,25.16579,,,2025-12-04 01:07:00
9366673842,25.16579,,,2025-12-04 01:08:00
9366673842,25.16579,,,2025-12-04 01:09:00
9366673842,26.77131,,,2025-12-04 01:10:00
9366673842,28.44531,,,2025-12-04 01:11:00
9366673842,27.67679,,,2025-12-04 01:12:00
9366673842,28.44531,,,2025-12-04 01:13:00
9366673842,28.44531,,,2025-12-04 01:14:00
9366673842,26.77131,,,2025-12-04 01:15:00
9366673842,26.77131,,,2025-12-04 01:16:00
9366673842,27.60831,,,2025-12-04 01:17:00
9366673842,27.60831,,,2025-12-04 01:18:00
9366673842,26.77131,,,2025-12-04 01:19:00
9366673842,25.93431,,,2025-12-04 01:20:00
9366673842,29.28231,,,2025-12-04 01:21:00
9366673842,26.77131,,,2025-12-04 01:22:00
9366673842,26.77131,,,2025-12-04 01:23:00
9366673842,26.77131,,,2025-12-04 01:24:00
9366673842,26.77131,,,2025-12-04 01:25:00
9366673842,26.77131,,,2025-12-04 01:26:00
9366673842,26.77131,,,2025-12-04 01:27:00
9366673842,27.60831,,,2025-12-04 01:28:00
9366673842,30.05083,,,2025-12-04 01:29:00
9366673842,30.05083,,,2025-12-04 01:30:00
9366673842,31.07001,,,2025-12-04 01:31:00
9366673842,31.79331,,,2025-12-04 01:32:00
9366673842,30.11931,,,2025-12-04 01:33:00
9366673842,27.60831,,,2025-12-04 01:34:00
9366673842,26.77131,,,2025-12-04 01:35:00
9366673842,28.44531,,,2025-12-04 01:36:00
